gap_id,side,num_samples,vector_rmse,mean_vector_error,median_vector_error,max_vector_error
181,left,78,0.38279884930983954,0.30673733928329244,0.2287288503839267,1.1336183475732367
833,right,27,0.382378541225146,0.3475171991007496,0.41449292766124396,0.5472691195234701
367,left,57,0.37844188593214095,0.3560261539854014,0.3513341645952984,0.6171303689597354
814,right,298,0.3769764734137954,0.34437201844899,0.3378239300071746,0.6938234007100715
963,right,519,0.3769681555330874,0.3460439507542856,0.33628169141685427,0.7328746771008282
53,left,44,0.3764793654541991,0.35656852867408984,0.39240810600923026,0.5145825312350095
734,right,305,0.3762028275199484,0.337721463591458,0.3527621857408886,0.6881253020213886
935,right,277,0.37612466068869127,0.33193144398468155,0.32184521241679387,1.1376714489324318
324,right,279,0.37577509272468984,0.32049642971178427,0.30575266831805453,1.6444811282516172
256,left,143,0.37510845715834823,0.34977949453549245,0.3397585798842014,0.621186417916209
296,left,129,0.37487049110145165,0.31875486267608927,0.25454887616539096,0.8396177438964467
960,left,531,0.3744932817455975,0.3422525787699798,0.3260175447420914,0.7666465379393298
1028,left,163,0.37313857141031004,0.3368251691255588,0.3140423058204873,0.7336323843320355
213,left,24,0.37166537415826656,0.3335747635999535,0.27259194858827923,0.726202153179563
931,right,146,0.37090294416059416,0.3330459247389548,0.3402725204736282,0.7592085918050707
372,left,23,0.3708362731737063,0.3606067920412847,0.3531502335834441,0.527782178141917
668,right,85,0.36868225529174886,0.31917005592822234,0.30102495463727186,0.8453173507404358
498,left,246,0.36858596141789474,0.3368970766041377,0.33087898510140556,0.7290562502563919
881,left,47,0.3682250702311963,0.2861569859425042,0.22043779201321118,0.7708165765942006
12,right,101,0.3677782354231713,0.3135196567747581,0.22489714158278093,0.8483116528498247
218,left,83,0.3677360676306048,0.33667599871422355,0.3317341845353169,0.6057902802915957
145,left,32,0.36723033090311447,0.3579757238451351,0.37358198754738753,0.5324143532053929
1051,left,54,0.3668299553880911,0.33787002666325433,0.3533532346723826,0.6311380453764169
401,right,8,0.36533242024125673,0.35737191140061914,0.3390548782102977,0.4593387143091089
905,right,287,0.3651928016953013,0.3038310389922995,0.2597734886743826,0.8769735706369086
248,right,342,0.3625612171558561,0.3368701169108148,0.3243871000933348,0.6831429613751265
126,left,131,0.36252891953285793,0.3168069250826902,0.35579444251201126,0.6703038556471056
947,right,58,0.36242016353165846,0.33799743755897815,0.34845356718967097,0.7768740538452035
368,right,53,0.36139850950413116,0.32870331931188546,0.3236952949349469,0.7762903642820506
1091,right,15,0.36098985072038975,0.32784889365010567,0.39969158112325853,0.571234696068402
1030,left,117,0.35975937927751206,0.3127132362428762,0.23051272598553413,0.7447987510197069
696,right,277,0.3581550190340505,0.32675771398221193,0.3167646061546847,0.6264733844622606
95,right,90,0.3580536819733685,0.3233875022249957,0.3730048452032198,0.6020518620384695
978,right,24,0.35805165884270584,0.3123475012643942,0.28327451609025855,0.6901918296534622
300,left,66,0.35733517886534316,0.2725413715737692,0.2085290560800353,1.2473463726978269
491,right,98,0.35506446513150103,0.3267845570090888,0.33126903145988085,0.5875480272040169
760,right,139,0.35433875699436435,0.32738323776218686,0.3216032292252374,0.6936413861219927
188,right,16,0.3528321926317736,0.329884189079921,0.3212989588453624,0.620090290696581
979,left,24,0.35272530690174025,0.33862548541582305,0.3174895445112248,0.5261161196168075
772,right,9,0.35256610671603755,0.3123595548226843,0.2655355149888643,0.580118607370645
2,left,132,0.35090108827234023,0.32639469797961124,0.3185329579847636,0.7000398148609318
776,right,83,0.3504582759785016,0.32064159015618415,0.3077866980081102,0.7771017350100994
267,left,32,0.35034550357322447,0.305020852903354,0.23639012291624711,0.6260491103856096
317,left,315,0.34989844899791733,0.32162973744040096,0.3269799814748443,0.7778682086772486
771,left,9,0.349219065515741,0.3124062101659368,0.23925585848168665,0.5832777972769619
733,left,224,0.347549085897384,0.3203607584629982,0.3344984176092892,0.6437329383536202
236,right,163,0.3470090059930099,0.3060288313802281,0.25045875891640806,0.7036844209238851
998,left,199,0.346923714632112,0.30276088723939604,0.28578578606059285,0.8090516381999664
1147,left,206,0.345683186375394,0.301295219034178,0.25737171315782803,0.8342453658238131
41,right,175,0.34529241693628165,0.315164238417386,0.341673271940648,1.1794518894137433
499,right,284,0.34519261831122744,0.2974013318101308,0.27813960796480564,0.7526149014870072
667,left,61,0.34406418564239355,0.30450928250610304,0.3102642214052856,0.5924707625386134
268,right,32,0.3432572093523526,0.29982802913767526,0.2374736010278458,0.5863944106489165
9,right,512,0.3412025445282902,0.2939285587075983,0.255884592110881,0.7487490318747709
103,right,440,0.3397688309529039,0.3020000789101556,0.29504839451506304,0.7005947797866058
144,left,32,0.3356552566152509,0.31605699525321496,0.3179230995068367,0.5494900917368896
869,right,2,0.3339641120015393,0.3329203952622123,0.3329203952622123,0.3593029372820599
263,left,29,0.3339076437527214,0.28725870063108194,0.23660477194691906,0.780496801531223
695,left,277,0.3333894968155744,0.2924340266223062,0.2667414868068011,0.6954520225002394
934,left,277,0.33332767647508166,0.31053996449426036,0.3078615857814935,0.775346483580176
226,right,46,0.33159696008060613,0.2981409789910756,0.27166242906320515,0.6393609384910358
1167,left,18,0.330830600646192,0.3008486058990067,0.31555073530108524,0.5279857861115562
999,right,199,0.33053476976410145,0.29973814295639506,0.314868899056839,0.5602086225236129
1015,right,105,0.32957693238296404,0.2744343421219955,0.22657213416112,0.7803393468203806
259,left,38,0.32823018589861713,0.3058524259057146,0.2993984218911211,0.652306601155239
106,left,278,0.3279083277997393,0.2784066568839246,0.2389843587255958,0.793947457864968
1010,left,237,0.327740852921428,0.2905628833008988,0.2810479099263809,0.7257569466160085
1141,left,117,0.32694138160220143,0.292754202385802,0.2887977088157701,0.6521032963769051
