sample_idx,gap_index,model_id,side,x,y,kalman_vx,kalman_vy,perfect_rel_vx,perfect_rel_vy,perfect_world_robot_vx,perfect_world_robot_vy,matched_agent_id,match_dist,matched_dynamic_agent
225,0,8,right,4.781404,-1.014271,0.063922,0.267958,-0.963608,0.267215,0.000000,0.000000,agent3,2.857322,0
226,1,2,left,-2.676158,4.187301,-0.958413,-0.398077,-0.963608,0.267215,0.000000,0.000000,agent0,5.336050,0
227,1,9,right,1.477326,1.376403,-1.041973,0.653944,-0.963608,0.517215,0.000000,0.250000,agent0,0.322272,1
228,0,7,left,1.805892,0.967501,-0.859177,0.720929,-0.963613,0.517216,0.000000,0.250000,agent0,0.276605,1
229,0,8,right,4.730918,-1.003561,0.059041,0.267904,-0.963613,0.267216,0.000000,0.000000,agent3,2.888305,0
230,1,2,left,-2.714581,4.134494,-0.957716,-0.412867,-0.963613,0.267216,0.000000,0.000000,agent0,5.315446,0
231,1,9,right,1.461190,1.430082,-1.039487,0.657307,-0.963613,0.517216,0.000000,0.250000,agent0,0.340560,1
232,0,7,left,1.710103,0.971041,-0.859924,0.721273,-0.963617,0.500963,0.000000,0.233746,agent0,0.284006,1
233,0,8,right,4.680433,-0.992852,0.044813,0.267855,-0.963617,0.267217,0.000000,0.000000,agent3,2.905671,0
234,1,2,left,-2.753006,4.082704,-0.957124,-0.432527,-0.963617,0.267217,0.000000,0.000000,agent0,5.277362,0
235,1,9,right,1.390201,1.394481,-1.042822,0.648643,-0.963617,0.500963,0.000000,0.233746,agent0,0.342342,1
236,0,7,left,1.707553,0.997555,-0.854598,0.721137,-0.963621,0.500964,0.000000,0.233746,agent0,0.295706,1
237,0,8,right,4.629947,-0.982142,0.022451,0.267810,-0.963621,0.267218,0.000000,0.000000,agent3,2.916407,0
238,1,2,left,-2.791795,4.140228,-0.956697,-0.435791,-0.963621,0.267218,0.000000,0.000000,agent0,5.275276,0
239,1,9,right,1.364460,1.437694,-1.042759,0.644253,-0.963621,0.500964,0.000000,0.233746,agent0,0.318657,1
240,0,7,left,1.649850,1.019070,-0.854325,0.719639,-0.963623,0.502048,0.000000,0.234830,agent0,0.289290,1
241,0,8,right,4.873951,-0.971436,0.048432,0.267769,-0.963623,0.267218,0.000000,0.000000,agent3,2.684722,0
242,1,2,left,-2.830219,4.087862,-0.956349,-0.445232,-0.963623,0.267218,0.000000,0.000000,agent0,5.237168,0
243,1,9,right,1.332644,1.475180,-1.040845,0.642586,-0.963623,0.502048,0.000000,0.234830,agent0,0.322343,1
244,0,7,left,1.655629,1.050980,-0.846576,0.718460,-0.963627,0.502694,0.000000,0.235913,agent0,0.286422,1
245,0,8,right,4.820247,-0.960732,0.060867,0.267286,-0.963627,0.266781,0.000000,0.000000,agent3,2.704246,0
246,1,2,left,-2.868644,4.036397,-0.956076,-0.460324,-0.963627,0.266781,0.000000,0.000000,agent0,5.200199,0
247,1,9,right,1.264970,1.435360,-1.044053,0.628354,-0.963627,0.502694,0.000000,0.235913,agent0,0.322885,1
248,0,7,left,1.578940,1.057649,-0.847798,0.712881,-0.963631,0.503021,0.000000,0.236997,agent0,0.280868,1
249,0,8,right,4.766692,-0.950058,0.061300,0.266465,-0.963631,0.266025,0.000000,0.000000,agent3,2.736929,0
250,1,2,left,-2.907068,3.985756,-0.955871,-0.480070,-0.963631,0.266025,0.000000,0.000000,agent0,5.183616,0
251,1,9,right,1.232979,1.470427,-1.045044,0.617290,-0.963631,0.503021,0.000000,0.236997,agent0,0.342748,1
252,0,7,left,1.587192,1.091685,-0.840949,0.709059,-0.963634,0.503419,0.000000,0.238008,agent0,0.274816,1
253,0,8,right,4.713272,-0.939411,0.051178,0.265795,-0.963634,0.265411,0.000000,0.000000,agent3,2.756419,0
254,1,2,left,-2.945843,4.038918,-0.955791,-0.483812,-0.963634,0.265411,0.000000,0.000000,agent0,5.201565,0
255,1,9,right,1.205228,1.511308,-1.043276,0.610639,-0.963634,0.503419,0.000000,0.238008,agent0,0.342388,1
256,0,7,left,1.516029,1.098614,-0.841967,0.701085,-0.963635,0.504121,0.000000,0.239814,agent0,0.295692,1
257,0,8,right,4.660031,-0.928800,0.031868,0.264625,-0.963635,0.264306,0.000000,0.000000,agent3,2.769457,0
258,1,2,left,-2.984265,3.987671,-0.955755,-0.493680,-0.963635,0.264306,0.000000,0.000000,agent0,5.142426,0
259,1,9,right,1.141729,1.468363,-1.045808,0.591537,-0.963635,0.504121,0.000000,0.239814,agent0,0.320938,1
260,0,7,left,1.473523,1.124091,-0.844523,0.693650,-0.963636,0.504021,0.000000,0.240614,agent0,0.288124,1
261,0,8,right,4.606989,-0.918228,0.004642,0.263664,-0.963636,0.263408,0.000000,0.000000,agent3,2.788691,0
262,1,2,left,-3.022686,3.937153,-0.955758,-0.508086,-0.963636,0.263408,0.000000,0.000000,agent0,5.107720,0
263,1,9,right,1.102224,1.491860,-1.047601,0.574749,-0.963636,0.504021,0.000000,0.240614,agent0,0.323136,1
264,0,7,left,1.483693,1.160985,-0.838505,0.688394,-0.963630,0.503547,0.000000,0.241350,agent0,0.285002,1
265,0,8,right,4.865490,-0.907697,0.029222,0.262391,-0.963630,0.262197,0.000000,0.000000,agent3,2.549781,0
266,1,2,left,-3.061110,3.887299,-0.955791,-0.526755,-0.963630,0.262197,0.000000,0.000000,agent0,5.074049,0
267,1,9,right,1.066395,1.520206,-1.048032,0.560538,-0.963630,0.503547,0.000000,0.241350,agent0,0.323273,1
268,0,7,left,1.420715,1.169152,-0.838730,0.679746,-0.963618,0.502803,0.000000,0.242030,agent0,0.276392,1
269,0,8,right,4.809341,-0.897222,0.040110,0.260889,-0.963618,0.260773,0.000000,0.000000,agent3,2.583500,0
270,1,2,left,-3.099534,3.838047,-0.955849,-0.548876,-0.963618,0.260773,0.000000,0.000000,agent0,5.060828,0
271,1,9,right,1.031529,1.550232,-1.047079,0.549072,-0.963618,0.502803,0.000000,0.242030,agent0,0.343300,1
272,0,7,left,1.450842,1.224172,-0.826960,0.677463,-0.963609,0.502273,0.000000,0.242655,agent0,0.267839,1
273,0,8,right,4.753464,-0.886797,0.038897,0.259667,-0.963609,0.259618,0.000000,0.000000,agent3,2.604514,0
274,1,2,left,-3.138289,3.886036,-0.956000,-0.555116,-0.963609,0.259618,0.000000,0.000000,agent0,5.075043,0
275,1,9,right,0.998781,1.584140,-1.044524,0.541318,-0.963609,0.502273,0.000000,0.242655,agent0,0.343246,1
276,0,7,left,1.376931,1.221017,-0.824258,0.669181,-0.963594,0.501791,0.000000,0.243763,agent0,0.291832,1
277,0,8,right,4.697890,-0.876430,0.027097,0.258005,-0.963594,0.258028,0.000000,0.000000,agent3,2.619328,0
278,1,2,left,-3.176706,3.836134,-0.956159,-0.566402,-0.963594,0.258028,0.000000,0.000000,agent0,5.019277,0
279,1,9,right,0.940870,1.533773,-1.045297,0.520366,-0.963594,0.501791,0.000000,0.243763,agent0,0.321920,1
280,0,7,left,1.340067,1.248520,-0.822611,0.662131,-0.963582,0.500988,0.000000,0.244253,agent0,0.284275,1
281,0,8,right,4.642621,-0.866119,0.006107,0.256646,-0.963582,0.256735,0.000000,0.000000,agent3,2.639936,0
282,1,2,left,-3.215123,3.786761,-0.956332,-0.581259,-0.963582,0.256735,0.000000,0.000000,agent0,4.987794,0
283,1,9,right,0.901241,1.553633,-1.045569,0.501836,-0.963582,0.500988,0.000000,0.244253,agent0,0.323196,1
284,0,7,left,1.287301,1.259895,-0.824870,0.652685,-0.963549,0.499910,0.000000,0.244704,agent0,0.285161,1
285,0,8,right,4.922630,-0.855862,0.040216,0.255054,-0.963549,0.255206,0.000000,0.000000,agent3,2.390859,0
286,1,2,left,-3.253539,3.737867,-0.956492,-0.599561,-0.963549,0.255206,0.000000,0.000000,agent0,4.957267,0
287,1,9,right,0.863146,1.576019,-1.045085,0.485550,-0.963549,0.499910,0.000000,0.244704,agent0,0.323352,1
288,0,7,left,1.325617,1.329698,-0.813438,0.652225,-0.963501,0.498646,0.000000,0.245120,agent0,0.264433,1
289,0,8,right,4.864027,-0.845673,0.058973,0.253297,-0.963501,0.253526,0.000000,0.000000,agent3,2.425087,0
290,1,2,left,-3.291952,3.689399,-0.956643,-0.620638,-0.963501,0.253526,0.000000,0.000000,agent0,4.947245,0
291,1,9,right,0.825180,1.598797,-1.043918,0.471482,-0.963501,0.498646,0.000000,0.245120,agent0,0.343370,1
292,0,7,left,1.254882,1.322234,-0.810548,0.645637,-0.963462,0.497664,0.000000,0.245503,agent0,0.268224,1
293,0,8,right,4.805768,-0.835544,0.064103,0.251872,-0.963462,0.252161,0.000000,0.000000,agent3,2.447290,0
294,1,2,left,-3.330363,3.641315,-0.956806,-0.643455,-0.963462,0.252161,0.000000,0.000000,agent0,4.918605,0
295,1,9,right,0.787425,1.622328,-1.042142,0.460088,-0.963462,0.497664,0.000000,0.245503,agent0,0.343547,1
296,0,7,left,1.203210,1.331903,-0.811589,0.636626,-0.963373,0.496763,0.000000,0.246181,agent0,0.290375,1
297,0,8,right,4.747845,-0.825474,0.057289,0.250446,-0.963373,0.250581,0.000000,0.000000,agent3,2.463692,0
298,1,2,left,-3.369091,3.683659,-0.957005,-0.650938,-0.963373,0.250581,0.000000,0.000000,agent0,4.905932,0
299,1,9,right,0.750067,1.647288,-1.039733,0.451111,-0.963373,0.496763,0.000000,0.246181,agent0,0.322226,1
300,0,7,left,1.171554,1.362782,-0.812329,0.629562,-0.963293,0.495717,0.000000,0.246481,agent0,0.282698,1
301,0,8,right,4.690263,-0.815462,0.040060,0.249045,-0.963293,0.249235,0.000000,0.000000,agent3,2.485502,0
302,1,2,left,-3.407494,3.634877,-0.957179,-0.661946,-0.963293,0.249235,0.000000,0.000000,agent0,4.877564,0
303,1,9,right,0.710143,1.667131,-1.037273,0.443397,-0.963293,0.495717,0.000000,0.246481,agent0,0.323889,1
304,0,7,left,1.125368,1.376110,-0.815559,0.621209,-0.963189,0.494557,0.000000,0.246757,agent0,0.283158,1
305,0,8,right,4.632978,-0.805503,0.013812,0.247908,-0.963189,0.247800,0.000000,0.000000,agent3,2.507184,0
306,1,2,left,-3.445891,3.586420,-0.957358,-0.675675,-0.963189,0.247800,0.000000,0.000000,agent0,4.850103,0
307,1,9,right,0.673601,1.695837,-1.034181,0.438759,-0.963189,0.494557,0.000000,0.246757,agent0,0.324079,1
308,0,7,left,1.081689,1.391147,-0.820392,0.611256,-0.963045,0.493123,0.000000,0.247012,agent0,0.270633,1
309,0,8,right,4.934899,-0.795613,0.047389,0.246152,-0.963045,0.246111,0.000000,0.000000,agent3,2.260645,0
310,1,2,left,-3.484280,3.538249,-0.957444,-0.692494,-0.963045,0.246111,0.000000,0.000000,agent0,4.843194,0
311,1,9,right,0.640970,1.737015,-1.029726,0.438362,-0.963045,0.493123,0.000000,0.247012,agent0,0.344126,1
312,0,7,left,1.104845,1.457564,-0.814147,0.610494,-0.962983,0.492637,0.000000,0.247247,agent0,0.263170,1
313,0,8,right,4.873918,-0.785781,0.065152,0.244725,-0.962983,0.245390,0.000000,0.000000,agent3,2.283897,0
314,1,2,left,-3.522665,3.490327,-0.957547,-0.710987,-0.962983,0.245390,0.000000,0.000000,agent0,4.817536,0
315,1,9,right,0.589563,1.660278,-1.027731,0.420428,-0.962983,0.492637,0.000000,0.247247,agent0,0.342449,1
316,0,7,left,1.053637,1.463410,-0.812005,0.606052,-0.962782,0.491572,0.000000,0.247662,agent0,0.286841,1
317,0,8,right,4.813305,-0.776009,0.069069,0.243183,-0.962782,0.243910,0.000000,0.000000,agent3,2.301899,0
318,1,2,left,-3.561038,3.442618,-0.957509,-0.731182,-0.962782,0.243910,0.000000,0.000000,agent0,4.770001,0
319,1,9,right,0.550864,1.681305,-1.025379,0.405135,-0.962782,0.491572,0.000000,0.247662,agent0,0.323400,1
320,0,7,left,1.022932,1.497067,-0.809802,0.604014,-0.962474,0.489848,0.000000,0.247846,agent0,0.279945,1
321,0,8,right,4.753020,-0.766290,0.060661,0.241931,-0.962474,0.242003,0.000000,0.000000,agent3,2.324864,0
322,1,2,left,-3.599402,3.395086,-0.957506,-0.752302,-0.962474,0.242003,0.000000,0.000000,agent0,4.746148,0
323,1,9,right,0.512286,1.704089,-1.022867,0.393004,-0.962474,0.489848,0.000000,0.247846,agent0,0.323421,1
324,0,7,left,0.975206,1.505398,-0.801392,0.525999,-0.953129,0.417079,0.000000,0.248015,agent0,0.281236,1
325,0,8,right,4.698643,-0.757523,0.051933,0.167410,-0.953129,0.169064,0.000000,0.000000,agent3,2.344025,0
326,1,2,left,-3.637642,3.347599,-0.948143,-0.847424,-0.953129,0.169064,0.000000,0.000000,agent0,4.723002,0
327,1,9,right,0.473675,1.728751,-1.010872,0.310749,-0.953129,0.417079,0.000000,0.248015,agent0,0.323579,1
328,0,7,left,0.923905,1.506118,-0.789412,0.389327,-0.937146,0.292264,0.000000,0.248171,agent0,0.271666,1
329,0,8,right,4.674619,-0.753650,0.047526,0.037103,-0.937146,0.044094,0.000000,0.000000,agent3,2.354242,0
330,1,2,left,-3.675560,3.382493,-0.931708,-0.982435,-0.937146,0.044094,0.000000,0.000000,agent0,4.748476,0
331,1,9,right,0.436548,1.762177,-0.991498,0.178099,-0.937146,0.292264,0.000000,0.248171,agent0,0.342580,1
332,0,7,left,0.924893,1.550175,-0.773912,0.283405,-0.923492,0.189793,0.000000,0.248314,agent0,0.270169,1
333,0,8,right,4.678316,-0.754246,0.042809,-0.068951,-0.923492,-0.058521,0.000000,0.000000,agent3,2.331656,0
334,1,2,left,-3.712592,3.333202,-0.918353,-1.094119,-0.923492,-0.058521,0.000000,0.000000,agent0,4.726837,0
335,1,9,right,0.401179,1.709177,-0.974792,0.059082,-0.923492,0.189793,0.000000,0.248314,agent0,0.341296,1
336,0,7,left,0.860481,1.526303,-0.762385,0.182493,-0.908028,0.116158,0.000000,0.265235,agent0,0.294161,1
337,0,8,right,4.705909,-0.758694,0.047664,-0.163685,-0.908028,-0.149077,0.000000,0.000000,agent3,2.282583,0
338,1,2,left,-3.749019,3.283556,-0.902376,-1.194602,-0.908028,-0.149077,0.000000,0.000000,agent0,4.687533,0
339,1,9,right,0.362416,1.734726,-0.955878,-0.042403,-0.908028,0.116158,0.000000,0.265235,agent0,0.323527,1
340,0,7,left,0.866493,1.582131,-0.746505,0.109320,-0.901420,0.094250,0.000000,0.282014,agent0,0.284865,1
341,0,8,right,4.753563,-0.766377,0.059401,-0.240741,-0.901420,-0.187764,0.000000,0.000000,agent3,2.227311,0
342,1,2,left,-3.784891,3.233609,-0.889388,-1.276915,-0.901420,-0.187764,0.000000,0.000000,agent0,4.670137,0
343,1,9,right,0.326151,1.778560,-0.939974,-0.116645,-0.901420,0.094250,0.000000,0.282014,agent0,0.322596,1
344,0,7,left,0.796704,1.543625,-0.740930,0.042181,-0.882836,0.012864,0.000000,0.298784,agent0,0.288945,1
345,0,8,right,4.817735,-0.776723,0.080427,-0.303383,-0.882836,-0.285920,0.000000,0.000000,agent3,2.161580,0
346,1,2,left,-3.820288,3.183430,-0.878831,-1.343887,-0.882836,-0.285920,0.000000,0.000000,agent0,4.653949,0
347,1,9,right,0.293373,1.718668,-0.925975,-0.187043,-0.882836,0.012864,0.000000,0.298784,agent0,0.322861,1
348,0,7,left,0.782464,1.562892,-0.727993,-0.017888,-0.868880,-0.028293,0.000000,0.314435,agent0,0.280412,1
349,0,8,right,4.896996,-0.789502,0.118364,-0.362913,-0.868880,-0.342729,0.000000,0.000000,agent3,2.104190,0
350,1,2,left,-3.855112,3.132943,-0.864334,-1.406498,-0.868880,-0.342729,0.000000,0.000000,agent0,4.653711,0
351,1,9,right,0.255148,1.753714,-0.908730,-0.245300,-0.868880,-0.028293,0.000000,0.314435,agent0,0.340282,1
352,0,7,left,0.772243,1.591049,-0.714069,-0.061235,-0.857861,-0.059458,0.000000,0.328968,agent0,0.277383,1
353,0,8,right,4.626089,-0.804305,0.099015,-0.411258,-0.857861,-0.388425,0.000000,0.000000,agent3,2.281926,0
354,1,2,left,-3.889438,3.082211,-0.852536,-1.456466,-0.857861,-0.388425,0.000000,0.000000,agent0,4.638989,0
355,1,9,right,0.225967,1.699565,-0.893211,-0.300795,-0.857861,-0.059458,0.000000,0.328968,agent0,0.341279,1
356,0,7,left,0.701686,1.541035,-0.712924,-0.101591,-0.850977,-0.067885,0.000000,0.354753,agent0,0.299717,1
357,0,8,right,4.720197,-0.820667,0.095652,-0.447072,-0.850977,-0.422638,0.000000,0.000000,agent3,2.182733,0
358,1,2,left,-3.923420,3.031357,-0.845358,-1.492336,-0.850977,-0.422638,0.000000,0.000000,agent0,4.607780,0
359,1,9,right,0.186994,1.731337,-0.883386,-0.334702,-0.850977,-0.067885,0.000000,0.354753,agent0,0.323707,1
360,0,7,left,0.697247,1.582597,-0.707900,-0.126077,-0.845385,-0.084271,0.000000,0.366155,agent0,0.288215,1
361,0,8,right,4.821332,-0.838250,0.110452,-0.476066,-0.845385,-0.450427,0.000000,0.000000,agent3,2.093429,0
362,1,2,left,-3.957155,2.980447,-0.839523,-1.519787,-0.845385,-0.450427,0.000000,0.000000,agent0,4.595082,0
363,1,9,right,0.161125,1.685721,-0.873456,-0.368121,-0.845385,-0.084271,0.000000,0.366155,agent0,0.323178,1
364,0,7,left,0.634563,1.542016,-0.709611,-0.153317,-0.839965,-0.097582,0.000000,0.376663,agent0,0.291669,1
365,0,8,right,4.592901,-0.856843,0.080091,-0.500521,-0.839965,-0.474246,0.000000,0.000000,agent3,2.239095,0
366,1,2,left,-3.990977,3.005921,-0.834113,-1.526770,-0.839965,-0.474246,0.000000,0.000000,agent0,4.603392,0
367,1,9,right,0.121236,1.711912,-0.865322,-0.388880,-0.839965,-0.097582,0.000000,0.376663,agent0,0.322880,1
368,0,7,left,0.616832,1.552916,-0.708850,-0.173322,-0.835080,-0.107930,0.000000,0.386346,agent0,0.285554,1
369,0,8,right,4.697275,-0.876315,0.072601,-0.521167,-0.835080,-0.494276,0.000000,0.000000,agent3,2.164221,0
370,1,2,left,-4.024281,2.954160,-0.829065,-1.530376,-0.835080,-0.494276,0.000000,0.000000,agent0,4.604668,0
371,1,9,right,0.097115,1.660890,-0.855916,-0.413029,-0.835080,-0.107930,0.000000,0.386346,agent0,0.342281,1
372,0,7,left,0.601098,1.569277,-0.706168,-0.185108,-0.831113,-0.115277,0.000000,0.395269,agent0,0.282324,1
373,0,8,right,4.805483,-0.896502,0.085414,-0.537768,-0.831113,-0.510547,0.000000,0.000000,agent3,2.072032,0
374,1,2,left,-4.057410,2.902390,-0.824969,-1.530312,-0.831113,-0.510547,0.000000,0.000000,agent0,4.592763,0
375,1,9,right,0.056908,1.682346,-0.849106,-0.425711,-0.831113,-0.115277,0.000000,0.395269,agent0,0.341593,1
376,0,7,left,0.592328,1.605197,-0.699418,-0.187584,-0.826896,-0.114074,0.000000,0.411069,agent0,0.292503,1
377,0,8,right,4.602333,-0.917299,0.058653,-0.552486,-0.826896,-0.525142,0.000000,0.000000,agent3,2.184196,0
378,1,2,left,-4.090371,2.850596,-0.820622,-1.528711,-0.826896,-0.525142,0.000000,0.000000,agent0,4.564461,0
379,1,9,right,0.035126,1.632179,-0.840088,-0.443332,-0.826896,-0.114074,0.000000,0.411069,agent0,0.328515,1
380,0,7,left,0.535660,1.569414,-0.699153,-0.194023,-0.823468,-0.118951,0.000000,0.418051,agent0,0.289073,1
381,0,8,right,4.709310,-0.938621,0.054418,-0.564257,-0.823468,-0.537002,0.000000,0.000000,agent3,2.091355,0
382,1,2,left,-4.123179,2.798776,-0.817085,-1.524497,-0.823468,-0.537002,0.000000,0.000000,agent0,4.553668,0
383,1,9,right,-0.005109,1.662121,-0.833684,-0.448856,-0.823468,-0.118951,0.000000,0.418051,agent0,0.323601,1
384,0,7,left,0.523553,1.597948,-0.695795,-0.192556,-0.820293,-0.122683,0.000000,0.424485,agent0,0.286494,1
385,0,8,right,4.818445,-0.960373,0.070915,-0.574149,-0.820293,-0.547167,0.000000,0.000000,agent3,2.001522,0
386,1,2,left,-4.155858,2.746927,-0.813821,-1.518743,-0.820293,-0.547167,0.000000,0.000000,agent0,4.543346,0
387,1,9,right,-0.024822,1.614868,-0.825334,-0.458897,-0.820293,-0.122683,0.000000,0.424485,agent0,0.323987,1
388,0,7,left,0.465004,1.546810,-0.698460,-0.199187,-0.817358,-0.125498,0.000000,0.430413,agent0,0.285060,1
389,0,8,right,4.631642,-0.982502,0.049991,-0.582478,-0.817358,-0.555911,0.000000,0.000000,agent3,2.130860,0
390,1,2,left,-4.188408,2.695035,-0.810801,-1.511779,-0.817358,-0.555911,0.000000,0.000000,agent0,4.547168,0
391,1,9,right,-0.065055,1.627069,-0.819187,-0.461778,-0.817358,-0.125498,0.000000,0.430413,agent0,0.343046,1
392,0,7,left,0.450112,1.566900,-0.698573,-0.199122,-0.814911,-0.127221,0.000000,0.435877,agent0,0.280897,1
393,0,8,right,4.737450,-1.004947,0.050828,-0.589015,-0.814911,-0.563097,0.000000,0.000000,agent3,2.042238,0
394,1,2,left,-4.220850,2.643096,-0.808356,-1.503399,-0.814911,-0.563097,0.000000,0.000000,agent0,4.537785,0
395,1,9,right,-0.106878,1.653350,-0.815687,-0.455274,-0.814911,-0.127221,0.000000,0.435877,agent0,0.341975,1
396,0,7,left,0.399004,1.529785,-0.702724,-0.204656,-0.812518,-0.123932,0.000000,0.445550,agent0,0.300166,1
397,0,8,right,4.844535,-1.027663,0.071587,-0.594736,-0.812518,-0.569482,0.000000,0.000000,agent3,1.943712,0
398,1,2,left,-4.253192,2.591098,-0.805905,-1.494606,-0.812518,-0.569482,0.000000,0.000000,agent0,4.512179,0
399,1,9,right,-0.122424,1.589900,-0.809096,-0.458154,-0.812518,-0.123932,0.000000,0.445550,agent0,0.330320,1
400,0,7,left,0.390376,1.575796,-0.702899,-0.198889,-0.810573,-0.124843,0.000000,0.449825,agent0,0.287307,1
401,0,8,right,4.669104,-1.050603,0.056230,-0.599150,-0.810573,-0.574668,0.000000,0.000000,agent3,2.042147,0
402,1,2,left,-4.285446,2.539031,-0.803923,-1.484941,-0.810573,-0.574668,0.000000,0.000000,agent0,4.503712,0
403,1,9,right,-0.165554,1.626419,-0.805485,-0.449927,-0.810573,-0.124843,0.000000,0.449825,agent0,0.324092,1
404,0,7,left,0.341388,1.539280,-0.707114,-0.198789,-0.808775,-0.125409,0.000000,0.453764,agent0,0.289676,1
405,0,8,right,4.771905,-1.073734,0.061434,-0.602502,-0.808775,-0.579174,0.000000,0.000000,agent3,1.959322,0
406,1,2,left,-4.317626,2.486887,-0.802323,-1.474682,-0.808775,-0.579174,0.000000,0.000000,agent0,4.495667,0
407,1,9,right,-0.179491,1.571318,-0.799014,-0.449264,-0.808775,-0.125409,0.000000,0.453764,agent0,0.324523,1
408,0,7,left,0.326006,1.560447,-0.707991,-0.193636,-0.806981,-0.125885,0.000000,0.457394,agent0,0.280055,1
409,0,8,right,4.875487,-1.097041,0.085420,-0.605709,-0.806981,-0.583280,0.000000,0.000000,agent3,1.899939,0
410,1,2,left,-4.349727,2.434646,-0.800500,-1.464776,-0.806981,-0.583280,0.000000,0.000000,agent0,4.502123,0
411,1,9,right,-0.220191,1.581634,-0.794536,-0.443770,-0.806981,-0.125885,0.000000,0.457394,agent0,0.343962,1
412,0,7,left,0.315616,1.609319,-0.705529,-0.178164,-0.806265,-0.121752,0.000000,0.463822,agent0,0.300070,1
413,0,8,right,4.708584,-1.120485,0.074448,-0.608086,-0.806265,-0.585574,0.000000,0.000000,agent3,1.955310,0
414,1,2,left,-4.381765,2.382303,-0.799029,-1.454574,-0.806265,-0.585574,0.000000,0.000000,agent0,4.464321,0
415,1,9,right,-0.264319,1.608001,-0.793040,-0.430345,-0.806265,-0.121752,0.000000,0.463822,agent0,0.309881,1
416,0,7,left,0.269146,1.576743,-0.712526,-0.161160,-0.810513,-0.113999,0.000000,0.466662,agent0,0.286092,1
417,0,8,right,4.806723,-1.143839,0.076905,-0.601850,-0.810513,-0.580661,0.000000,0.000000,agent3,1.898530,0
418,1,2,left,-4.413901,2.329922,-0.803505,-1.436347,-0.810513,-0.580661,0.000000,0.000000,agent0,4.471935,0
419,1,9,right,-0.276671,1.562839,-0.793826,-0.415614,-0.810513,-0.113999,0.000000,0.466662,agent0,0.324863,1
420,0,7,left,0.224748,1.544768,-0.721366,-0.151327,-0.813964,-0.107391,0.000000,0.469279,agent0,0.287834,1
421,0,8,right,4.649501,-1.167013,0.049286,-0.596544,-0.813964,-0.576670,0.000000,0.000000,agent3,1.981683,0
422,1,2,left,-4.446186,2.277509,-0.807167,-1.419696,-0.813964,-0.576670,0.000000,0.000000,agent0,4.465767,0
